Title,Description
text_files/Lesson5-Tutorial1contd._SolutionforalgebraicequationsusingGauss-SeidelMethod/5.txt,"and once he had this from less then it jest secretly creation of this with any initial guest it be not be the same proletaries that it doesn't matter what this eventually real can retch dessicating to converges to aid the equation or lines and that elegible and the sad way the way from a bainton so in feteasca make osertasen ahead and get esoteric and ye can see converging to some value and the value and not resent it or leases there are some with smaller and some which are higher your highest value is four point one and the smallest radiate were to point seventeen and a however correct four point one man is for a city and he will try prey happens to be ah happens to be the deviltry three happens to be the value witches righted the centre of the dome which is farther from all the world city has a hastie and that kind of a logic is followed the devilishly forty are semitic and i conceived they have very similar elisions expiate for reponit eight five if we take it to comrades the volition similarly the timetable for two and two four again between tetuan three four so we could have made a cemetery but for the location we are so that you have a set in variation of the last which is consistent with her understanding or expectation that as you move further and further away from the wall the will as to all be highest and that's what we get in identical having nine anon tears is not going to give us a lot of faces because this is a a very goeran there if he were to calculate darewell after from a by taking the very follying then it may not match with the expected value because the number of greek points is very small here if you make it in stuff five by five you make it ten bitten north santy werent or fifty but of late then you'll see that the solution that you get will be converging so that his further increase of age points we not making it offence and at that point i can say that you got a cerceris it so because of the seat preachin the side protested that you start with the equations which described mathematically the floor and in this particular case we have that as those getaway to excite less tuscarora into constant so that is a passion easily question the solution of which we are seeking and we don't get a value at any accent while we get a value at ten before value of accent white this admonition so very well you want to have a solution that you discredit the gaining a question by sub suiting the friends formulas for the diet to the derivate expressed in terms elf values of the variable at discrepant and that will give you a a set of alleviation and the set to foliaceous together a determinate and ere you can sell them by using a number of notes and what we have seen i for the upsilon is especially matter gets often used in seedy which is gathering the pet and we can see that you think the mate we can get a solution you think element to mathematics in order to get the solution will have to use in his special methods to just simple fine difference approximations and solitaire in crises and that's a i grant is of sheep and we can use this same principle for even more complicated questions so that is an that's what enables us to use this he of the proposition the much more complicated questions which described a fleet in any adventure one but we are still a long way from it before we get to a discussion of those complications and all that in the next mogente next ter next week we look at the 
"
text_files/Lesson5-Tutorial1contd._SolutionforalgebraicequationsusingGauss-SeidelMethod/6.txt,"i deferent way of doing the same thing i the friend were of converting a passion of election in testified whitens the stem in this method we have used finances and will use a fine volume as it to do the same thing and end up with the again is it to valedictions which can again be solacing the conceit and the defense in that final difference and final volume when say the next lectures and a fully you ah you ll learn from that that one could take even more complicated or metres than the very simple jonathan we have done to day
"
text_files/Lesson6-Flowinatriangularduct_Problemformulation/0.txt,"in the last lecture we have seen a the essence of contest include anemic approach to the solution of a of a paralytique tion the descriptive florian into small law are self with the tribute and number of good parts a within the flood and then with right finance approximations for each other deloraine that are current the question and then convert at that by teapot the passionately uato into approximate the francisation fearing the very able ragusa the good points as the annonciation and you shall this question requires knowledge of the navarin value at the never ingle points also and so we have to do this for a very point where we won't have a solution and then in the process and so make his the boy canton and we may convert the passion of inclination in two i said to algebra in question and then we go through or some specialized technic for the solution of this albanian now this particular approach is very good its flexible and before we go much more her delano the underlying a concert which she is lagonda how to go about it systematically for complicated cases we lighten to just a different kind of problem which again looks a very simple from the outside but when we actually want to deal with it it becomes a bit no complicated and this is the case where we like to look at flora a tangled a fully to the the tangle which is different from what we had earlier this is a doctor tagliafico and again we have exclaimed like this why were got and ted going in in the outward novellen aspetta e cornetist here and there have flopped going through this and we like to see however lost he changes here again here we have the case of steady fully to let labeled will see that again we have the case of juicier we could preserve it we were and the value is not equal to zero and it commendatam equation that we had in the previous less which is thus great the liver dowager mister quest every where to escape the stockader do i quest i could to see where siparate a is a constant involving that presage in the sedition case we have this and we need to solve this for this particular ship with the same ponderation and before that is that the bolide on a wall as the pandiculation bokays abondance and this is the problem that we like to solve kasai we want to go about this problem in the same way as we had done allies with we have to put wet have to put pins at intersecting cardinalis to numbered for the tangle that we do constant lines have constant willits and constant excellentia then i could a depot and then the express ethereal in terms of the never imposes and here if he wanted to the canting will her difficulty because this lingering clang and distending cline and
"
text_files/Lesson6-Flowinatriangularduct_Problemformulation/1.txt,"it is so possible to have ah a similar kind of god in this a triangle a cross action and this problem persis not desperateness ition you in force a cross eton like this even for a ship like this and in such cases simplistic speaking the it's very difficult to use this way of doing the sedition this kind of shapes are not income in fact as we saw in the example of the tention where we are looking at shaping the junction in a certain way like this we have ah i shepherdish cannot be put in in a misliking in militis kasera we still need to compute the floor going through this and then coming out party and coming on partly her so when we have this kind er i the gleams then the way that we have used here that is ah you think line along a line have constant geloso eccentricities gepids is not going to work is so ah it is very cumbersome mendicant slots of problems and it brings in approximations so for problem legis which are really quite a common we have a different epoch and that the porches were even to study in his simplest we got through the same argument as what we had done allies which is the place a passionately question with an approximation a tolmen i think it point and then we do that for every good point and that totalisator are iterations in place of a one passionate fresh legation and then we go about solving it but the way we can beat the passierschein into oliver said to fotheringtons is different in this particular case because the we cannot fit a trial into a rectangle possible the accordeon better it's not say to the ghat and it regress advanced mathematics so we'd like to use her anderida approach for the solution of desperate and the power this method is a what will show a shortly so the basic idea is not to be restricted to have this kind of rectangular self making a list but we can have sallie this we can have trangressions timeless we like to went salteena he thisand discanting les sendin of thing a it can easily can enable to tail with owen i john mitylene this is as you have i come to me like this we segmentation them were points we make it into manuelian then we can join them by straight lent for this is what we mean by menetarias where get covetous to much we can but smallage example here i can put to malignants and make it like this i can be put lots of pointin titian then ratified as in them by triangles so that the whole ship inside the florimel is now made of this of trinity in this particular is cato if we have a war dealing with the a a non rectangle
"
text_files/Lesson6-Flowinatriangularduct_Problemformulation/2.txt,"is this is no as instructed miss if he again described of lord a man in terms of lance secured miss and if we have a war converting or partial freshly question into and irrigation at the centre of this then we can get a value of this year in the center of the sincerest and tragedies and if you make them all then you can get many more points to this approach the approach which is used to convert the partial defence question into a difference question on intent albaicin we have then this using final difference approximations red we have substituted a formula for goes credible to excess which is valid only when the great points are along lines of constant value of the coraline and here we don't have the good points here along lines of constant valor cornering these could punch her not i wet at the imperfection are not located at intersections of constant raisonable and for this place you cannot ride down the previous a final efferent approximation to what we do is said to be used at the friend toparch is known as finite or humor toctor using finit volume approach we did regarding a question like this and then we integrate gunning a question over set example in this particular case we have a self yet we integrate and using that in the process integration will convert it at the intoning ration i cross the faces and then we can now arbelite the flutes associated with this and we make a times reflexes and then cannot this continues partialities into a an approximate from valet at the center of each other since so that approach is not neefit while ford and as it resulteth discretion we end up again just as we have done in the other case equations which describe which have warble as very bile the values of a of devaluation the united between the final difference messed in the finite volumed is how we do that disquietin of this equation at this discredited through the dome said the indentification we again have a set of his questions which can deities ability and then in many cases we can make use of the same volition techniques for the solution of this as we do for the finiteness not norcaster the siennese so in this lecture we going to look at the fine volume of rochelle to get an intellection to the fire volume of roach of converting a partial esitation in two a satiation we look at specially for the case of a tanglefoot before that i like to show some pictures which i show you what can the for ah how a a finite a tangle mess looks different from this out with
"
text_files/Lesson6-Flowinatriangularduct_Problemformulation/3.txt,"with imaginative looking at this funny sir that you see on your screen her and the sister circuit the three kings may be the most and the two ways and we like to describe this we like to a convert we like to put rotation here in such a relative can fall the gunning a question at distinct and here we use tasteless discussed let on to put the the great point located with poise toward the domain here and only within the domain because what is that here the part is not a intellagent this is outside the florine again the outside the flotation see that there are bound reports which describe it and there no good notes in that the men outside a hardanger and is so with the civet always returned and when we make use of special augarten to join up this a grepon inter de nos and then the boundary notes in the form of trying lees and we need the clearance because we don't want overlapping of the tingles with like to make sure that when you join up all the times the coaita nothing more in a single case and this request an arithmetic because in a case like this may be we can join by hand but in a more practical case difficult case would like the computer to do it because it will take a very long time for us to do it manually and so we need to have an algerian for doing the scent will look at certain agathis let on the coast but the point is that we can describe a face like this with the part of the circle here and the flat faces and someplace a triangle a opening serialising and we can make her the great points closer together to make a fine bit o k to the is the pole of tangles and we can represent a any arbitrary goatry using a discoloured now we like to see how having done dis tinguish how we can then a use the canoe passierschein into approximation how to drive a format for elapse preclusion at the centre of each of the notes so that is a a objective of the lesson that we vento do to them so let's go back to our tangle the carting and the eloise is what regent a locate a tuamasaga and we like now weasie at any point within this that i in syria but in sea dawe on't to give at any point where you only at calecons kay in the case of fine difference approach that we have seen in the poste example that we located the good points at intersection of the coating and we don't have that lecture here and so well la locate them will do at the end and of the staation so for this simple case especially in order to understand the principles and in order to do it by hand we are we are divided this i clattering wiser taken for simplicity in two one two three seven kanine eliciting yes tis over jersey okay well the wide the sentence part and with the word dissenters to ride to san three parts and we can
"
text_files/Lesson6-Flowinatriangularduct_Problemformulation/4.txt,"make a triangulation here without too much of the cat and what we'd like to do is that we like to say that in this case we like to know the velocity the diversity at the same tide of each of these fine example is this is one trying her the centre is given by the intervention of this line said the is going a this print is there we grain for the sad in this point is a negropont at the side and we locate the bit nod at which we want to wait the will a step at the centre of each change sincerely seconds this i dissenting here example if de strangle is de strangle you also have an agustina supporters relocated the centre and for this also elicited centred so at the centre each of these a tangle belike to have the will as to that was that the first step of finding the solution which is fine it determined the nods act which we'd like to deliver the wealthy is then in a in the following way that is we trying at the domain we we i pity in two trying lessels in this particular case within we have electrifying it into a little angels which is not necessarily recasing in a general but we can not convert it into crying and then we say that at the centripetal is the point is the note at which we like to have lost so in this particular case we have nine tangles and we would like to have related centred at the centre year the centre he is here and son a so how to go about it is then expensif you take a tangle here for any little thing in the sentries located from the water at a two thirds of the distance where it is a height and ellersleigh of the so this is located at her i took each by three from the bottom and to every and it's also important for us when we do there a conventional passilico into an observation by a grating an approximate form of the pastilles and the centre we need to know what is that nearest destined to the walls so here we like to know what is easements wall here and center of this decade instant of the said so for this particular case the centre of the sides located at the middletons and this again with point and this may be pointed such debt i said the sense of it by six where it is a height and albay forth from ah the centre to this this aretino jamaican oration which we can deduce for any tingle so this information as will be needed for us in order to or can read the passion of election now how do we do this conversion to win go back to the board so that i have control over it so we have other governance on like this rendering the finite volume approach for a districting this owing an apposite form of this altar and unseeing not necessarily i atanacio like this trying a let or polygonal cross section okay offer of arbitership we like to canada the secretion rietschel in especial form known as a consolation fontenette want to nor to much about it but we see that the as i alas i questioned position and the left inside here is equality in rector found delcarte i it was to constantly
"
text_files/Lesson6-Flowinatriangularduct_Problemformulation/5.txt,"and we can also write the squire as they dart gradient of the will it would be cast he when we go through the equations and all that in the next model with the belt they how this altinum about yet but for the moment we say that this question can also be italic this in retoorn and i cannot severity okay so now we take any other senses and we integrate the secretion of the self so we write tell dat then omega i tell eve integrated porter entered crossed the surface of an i git is also a quilted the integration of the constant of the crosses of the same i of the same salius so we have a fall i heard in selected killed and we can do this so the seagoing question with i do any mathematical operation with that angry thus to help as an integration ower the closet boundary of of that particular cell as a natural vision that we want to do with this so fast we have not done anything of even well take question to a mathematical operation on it i dissent compromise the solution in any way now this is a special type of integers the is a diogenes after a great and of a table which is being integrated over a closed surface and we can make use of goitered image too can read these question which is integral over the area in the integral along the boundary close the boundary of that pericles had a case or a latent is rites were and is the normal veteran this is a gradient and tightened its just setanta are of the sale kierries just the constant reuttered the sin so leisured the silly have are trying lessels this is a sentido the self then i hear and where integrating the whole contrite over the intent are k and this is what this equation tellus and anthesterion tall firs is that you just valet the gradient of the will at each of these ah at each of these faces because there ah this erasure by these a services here and then you think the outward normal rectors of each first and then you take the darpore and then some over all this time okay so that is what we are in stuff anything the whole thing or the one relation of this will be to do this over each area within this and then some eat the other possible taich aloes which a girl is there esther iolaus to do is to evaluate the gradient along the face along the prefaces in this particular case and then take a jabot of the normal rectories totateeta so i stuffing and allandale integrated on tenter era we just have to
"
text_files/Lesson6-Flowinatriangularduct_Problemformulation/6.txt,"relate the gradient only along the services though assuming that the salesman and the greatest disenchanted like this along the lines we can the forrit the self disguises as some over all the faces of the tringles and at apia to the is a continuer senegal along the length you start from there and then you go along this and then at each pantelettes est on return the radiant and then you integrate over this as you take a small deal here and then you you another local gradient and then you take the local self as on water take the dart product might a private and then you want to if the cell five itself his ball then we can a thought my recess and that we find of the side i ran you the greatest and then i ran you the suffusion waters and then i take the draught product here and then i might be played by the length of the say for we can free this by putting a herbere and see her like this we can by this as an dat gradient of the will over fire a bit times length of sight by left and dot redintegrare tie badly times length basic less and at weariness she it in lines as equidistant seams areotha abscissa this america for us the way of converting a passierschein in two and aubette not quite the albertson whitegut we are going through a disquietations from a continental facially question into disgrace values of the granville over the mid point of each of these to be evaluated the gradient at the mid point of this and then we met to play by the surface normal rector here and then the length he has ordered to get so we we do that over the face and disperses if the shapes like thee this if the is ourself we can do the same thing over each of the released steereth will you et so it could be a sum olefiant the alburno el rector and then the radiant and then that gradient algernon letter like this and then always the water with bedinger it depends on you have a hen no and you have a dvoriane with this and you have universelle and despot of honorine and if you know just when you and this value from this you can value the credit to you value the gradient in terms of the differences change between the novel and the naming norway a cross which you have this faith as i say a assertion so that sense this is a torii a radiant and at this stage a passait we are going to value this in terms of the difference between the value of the volume it between them neighboring self between the note at this note and then the negro for that sense became a we can a arcane we can evaluate this eddicated and then convert in the process the partially question into an algebraic question valid at the centre of
"
text_files/Lesson6-Flowinatriangularduct_Problemformulation/7.txt,"at the centre of whispering so this is a way that we can do the disposition in the next lesson we lately work it out a full 
"
text_files/Lesson7-Flowinatriangularduct_Discretiztionofflowdomain/0.txt,"we have seen the basic idea of how to do discoloration losing the fine volume of ruth a for the same questioners what we have a sin allies now in this lecture we actually go through the fine tale this and see how we can you suffin it while you may said to triton equant expression for the passionlessly question in itself we go back to the example of the tringles tattered to the tringle tact here for the sake of convenience were taking an eglatere and whisper in the collection tangles we can i went to five the sentries we mentioned that desert to thurso the height from the top and one to her the high from her so they be like with an also for a sick numbers is seldom a one two three four five six seven eight nine he were doing this approximately for this when we do at withering this then we can do it in with much more clarity in this recurring to look at example sell seven only and then try to convert this passion the friendliest into a and aeration okay and the way that we said that we do this is to write a ses gildart the table if cold to see and integrated over the area of san seven example we do this and this request set on and because the is over a closed area of this self recantation in tagalog and at gerano the will you steal along the sides of selina this is i could do betimes are of the seller okay so now we like to descriptive further and for that we need to i didn't find a self seven the isosceles it has a centre here and it has as a neighbouring self we have sent nine yet with the sentries and then on the side we have sent six with the sentries and on the side we have full eight years with the sense is kiss the silver sell any have i didn't find the three immediate neighbours with which it is sharing a fit example the space is being shared by seven and nine and the species being shared by seven and six
"
text_files/Lesson7-Flowinatriangularduct_Discretiztionofflowdomain/1.txt,"this is being shared by setout some name for the word cease so that we have is easy for us to follow henry have this abyss this entry can be determined okay so we know we do not by exceed and wise other accent by corners of the sentient of sal in but i get so we have a a and racy as of cornets and therefore we know the sentries of celtic celerina selenate and seen so these are none from the comity and the thetis and the note with this thing we can apply the secretion as for self seven began predaceous and dat gradient afore away times all of a blest and dart clearances the vile times all away side these cliff and at credential in el overside as he put the set times area of day of sellin okay so from the non expert that sofa a cornet of the three verses we can relate and so the way that the said forward also given it sleek little tangle we can barely find that out so no hot what do we do with this now if you this is the end dot the art said ideally the should be integral along the length but given were looking at the tea where the sales of supposed to be small here and we are associating with itself a nod which act only at the at this not werrenrath warble devil so we say that in taguanate along a particular side is equalled approximately equal to the anienophis at the center of the cetoxa if you know so we are saying that i long side a b is a fox lately equal to and a glaring at the mid point which we can call a example heater and the midwinter cue and this as a are so wilted at the times i ever a listening ear of the side ay here is a remaking the approximation and now it's a question of so using the atrocities i ween bred the sing as gradient at peaches and abby and dot he times i'll be is as let it was the pretence area of these okays the reason why we explicity wrote up like this is that in order to evaluate this great intend
"
text_files/Lesson7-Flowinatriangularduct_Discretiztionofflowdomain/2.txt,"the surface now rector it be we need to know the eicones of of picking a cat so the antonino e envied cornets of phebe and as for ten seven will see we that is needed and that can be worked out from the janet so all the dramatic consummation related to this what is the length what is the area whatever assented wherever sent her points of of each side all the thing is to be is essentially non from jones now if you if they're looking at that at point be here we can ride the size the ex component of the normal rates less and was the vicompte doctor with gordoletti less to do by by dora said this is what it is and because it's a dog product this becomes an ex toabado ex blest and white dovelike and this halting is related it point me so the is also at point so now we have to look at pintades savarese so pudicity we can we can find that selfishness to be like this so we have an ex polemist for the celeriter can e this is point me and supprised the case outward novel rector to the cell at to the side a and the size component of the much as an ex and this much as anita now the gradient hers is of some derection which is known from a the great ants became and so the crosspatch dart mother to these two fingers this particular value is so in this particular case we have an eclair ne se the angles sixty deg is and the tangles acidities and this is our explanation and this is not literation and therefore the state exist and this is exceeded though you can say it in an ex is concentrated regrets and invite his interest is created of the bit and the aliquid to pass this is far sight picks and envy really it's not at let this is minister to exist because we should be content only refer here and so from that part of you this becomes mine has it not three at thirty directly three her insecty okay so we all rest counter angel in this and derision so we can actually put the sassetto so in this way have no difficulty special escaped in working out what an accent and yet for the point now we need to get to the will you be do it it fits me because we
"
text_files/Lesson7-Flowinatriangularduct_Discretiztionofflowdomain/3.txt,"to value this so we can be uniting these an ex at point pete times doubly by does it point it left any at point me the lyvedon so each of this as being a sweated some the jamey of the strange and the side here we were you and extending it and the gradients here i valued from the difference between the neighbors do you come to this point here this is the value this is seven cent and tisanes and we consider the gradient here doudeville to ex it i can be eton as the vile seven miles devoutedly is seven minutes read device is the value of the village for the seeven and this is the value of the well astis porcelet that is to the terrible and this changes happening or existence of as you move from here to hear the ex displacement is the difference between the ex coordinates of the two points so excisemen mines executes we sat right in the begging that the centre of it celebrated out it is simply be none and therefore we can we know these values you so similar nabigant dry down don't have any way to i to x the white it find me as eveleen miles demerits to advice why his seven miles wishing it we need to keep in mind that the same other woofer here there will even miss eveleigh and excisemen miners eat we cannot set excitement if exeter city put here eighteen seven then it again atention ah we can evaluate and you in this began rides down here as quarto five ten the wutever mines eveleigh divided by excellent my nest expiate mines one half of the vile seven lines delight the varied by vices have minutely so this is art and at this the aged gradient of the villa at point by and this as we might lie by the length here an a b okay so we can take a volatile th of the salt said i because we are troendelag tangle the sense sided lenehan and allies so we can justice that radiate and therefore that you value of this particular time here this peticlar time will now be doin as quarto three but times eileen man is seventy eight the wide by excessive nineteen miles one half of the value even time i sit with similarly valuate this quantity a sale be busy and this quantity over salsette and then we can better we can add all the three and we put that deal to see them areas i said okay so let's just do that and we can already see that the various of the stem has gone has introduced the values of delisleville it and the records for if you look at the sterner side as non here and all this exists exists are known and vice
"
text_files/Lesson7-Flowinatriangularduct_Discretiztionofflowdomain/4.txt,"i've known yes and he only a known side there were seven in deviate and so we can also bring in the whole thing and that he gives and a aleaeus though no let's go here to the side we see and here we said desire here we have this is a exhaling evaluated for the sight be let's go to say be see any associate the mc pint and the few here and the outward omarites for side bessy is radical ninety degrees because sidewise hollander as per the tagati and he therefore for the side wise we can feel it i execute and envy is one and if he look at that this expression here we are mantling an extent do evil rede if an excise a doesn't let a word this to a bewildered me only to value this so we only need value and wit to every delay so we can ride to do ledo it point cup is the value of the value at seven mineral beat night which is the immediate the neighbor appeared neighbor the water was distance in the world stands between the two so we can tie the self the illusion mine's galloni divided mike why peeve my less wise in nine by widout in vice and he always because it is only a decent we know the value of evil i there it santosian and centre of name so we can die like this and therefore and at gratitude blue e cu times elbali be cold the will you silent my otnit wild by way talent my less wise night times it were is a length of the sight we now we come to side see here again we put the sentries of the face at asked and this has an outward nometer like this said the self an ex and inwite and this is again fettered sir actually two hundred and ten egean so forth side see we can see that inexactness goriot and endwise the quill to minutenesses biting the cointet then he should have to get this and now we need to get to bilbao it at as can again be refined as the very event mine is a six divided by the argentine in the two so we can ride the self the venusian mines de ville de matiere excessive miles exists and durbelliere do wit at art can be retentissement ministers the war it by wise is seven minutes to and do graduate visor at times elsie can be returned as square to save to france levison minus debile divided by axes even mine excuse a taverner her mines half tame thee seven milanese the wide by vices even ministries and the halting time
"
text_files/Lesson7-Flowinatriangularduct_Discretiztionofflowdomain/5.txt,"so we can a despatch and the fat and the fat and said that equal to see ten alathee and that will give us the valuation of this passanitello at the selene can see it when we do that what we have is an equation of this pestilent equal to see times are where seacoast ant and area the callikoon here and the coldness or none and those a number so we have those become the coffee of the valesian elate and all it so that he gives a lineation in olding a seventh table eight devil nine and a valise so that in the notes and the three major not situation and that becomes an albacete fought this petulant and we do that first event and from that we can get a nine equations nine alleviations and we need to solve all the line together obviously because the equation cannot be solved on its own because we need to have the unlicensed howled when he saw all that ninety detail be getting a velocity said each of these and from that we can get there well asteroidal as the count toinette the way that we disguise the canine question using the pinet one am of coach is the big more complicated than what it is for a fine difference for in the case of any defence lay there leased the fine difference expression here and we immediately got it when as here we have to relate the dalton cousin of each of the faces and then the great initiates the faces and then both through all this veris but the advantage this fine volume of coach this particular approach is that it can be played to sell of any ship whereas the final difference of promisin for this can be afraid only on a stratagem where the griffin sat at the intersections of lines of constant cordatus that's a the advantage with the fine defence method but i iciness mashed the discretional the canning question at any point is petitor in the case of fine volume as it is much more tedious but it can be done so will follow this epithet to toil in which we go back to the sink the same time and drive all the nineteen using this particular patch and at the theatre have mine i questions for the name beryl which we can so
"
text_files/Lesson8-Tutorial2_ConvertingPDEtoalgebraicequationusingFiniteVolumemethod/0.txt,"we have seen the fine volume hated for this caesarion so now let's do our tetryl on this will go back to the triangles that problem and in this tutorial will try to die the equations for the nine points which we have seen allies so will start with us equilateral or side athenry wid the into three parts we have nine times yet with the beaverhead al supposed to be of the same man a length like this and with an oar all in here this is e and white well identify the sentries of each of his and let collis by the numbers he emberon salabert to see four five six seven eight and night elector is cites this requestin with this bandicoot for each other self and get seven albericus are nine abeelities that i turn and let's get started we have olesen how this is going to be done for ah how this can be done for celebesian but let's start with the seamen the case of this cell has we can now ah you can father this is the total length is treatin save that there for the side of each of the small tangles it so decisions slily desis ate like this so for this self the iceland i audience and this is succeeded gassoon say that this length is eightieth mid point the asides of abi too and this whole height is square of the veto times eh and the sight is it viewer foes it okay so from this we can say that seene but is the ex cordite or the centre for the salon is equal to abide to this distance and by him one is it water
"
text_files/Lesson8-Tutorial2_ConvertingPDEtoalgebraicequationusingFiniteVolumemethod/1.txt,"it is this secret of the very two times a divided by thee is a two quart treat kit and we can now the fine the rattiest this so the midfirth of this we like to define okay so we can say that we can that always go in the counter clock with their action for any given range and we can always start with the harlands methodis has a hard one state so fixable the call this a halloo said so when they come to discussion of a side seat so we have cited one sight to sight because the going in that counterplots and when you look at saltier then is a salon and this is a discided one this is right to indicate so for each trying for the sake of convenience we go in the counter procreation starting with the haunted face as iron and then we can go to the next one and then expand and that a lassato fixed the cardinal directions of the mid points for it aliso the ishet doing this and so we can say that ex man that is this is said sid one side to and sit thee o to the siecle as axeman is cabritos and ex m too said why i'm gone i i kit finally the his example and except to is half a bitten sir exactly at this or desist he by four eights and the bryant is half it of this so that is itcheth is square of trebisond this is the midpoint the of the third fate exempted the says e i existence of one quarter of a and wi distance is at the same height as this so that is square sivapuri thesis a domiciliation in addition to that we can let's condescends he you are the tree ah what is and we can also further expex and rites of the three were set for be it is edouard and for point cut the distances are and wise and for a thesis eofor habits and by you are treated to see bert i forget and filial to have the area are alone this is half in the best into height so that its half reiterates a he and his retreat it this is the way to it a square of fever so that is created to the bite for islets we have for this pedigree we have all the jamaicans mation tartly from the location of the calvaries in it and we can now look at the the disquietations of this which we can rites and next doubly we do ex less and vile gordoletti time el for
"
text_files/Lesson8-Tutorial2_ConvertingPDEtoalgebraicequationusingFiniteVolumemethod/2.txt,"i forced it over all the street a face so we can right to say or a pick you less you are less ask i okay i will go the cost and seams the area which is square to see my four issues reason renato relate the annex and by an anything so let's start with for side amoret's withes systematically so we can say that in the form of a table we have sideway you are and it so for each of this we can bite and next and what your override and orville to visit the tribe easy for us to evaluate the terms and then multiply by the lengthen on it so to come to this species too and envies mineral the mid point there and here a excess grettir three by two and anyone half the endwise less half and here it's like this so for army missus mines squared to say by two and let her so that three normal first like this is so here this is an ex and white and next and wasianski and equal to this and doublet ex since this is roeren need a value and do oliver to way at this point his so we need to estimate this in terms of non contrite and when i confided the sang of hers what are the known quantities are to be not contradict this devil at this point is being evaluated and is also given that the value at this point is it but unfortunately in the question we don't need the devil despite we need to have the gradient totally we do it at this point so we can estimate a great ant do to live today and this point daly as they well you once mine this well of tabitha zero the wired by this distance and that distances buying one miners why am one and why a one is you can see that when one is is so we can pray the grated here as delian mines below the wide by why he want mine wandon woke then we come to side cuan wi an ah evaluate the daughter will be to ex at this point as the wind you two mines de villon to wide by except to mines exile for the billet by the delian the videbit inertion weston the two ladies were esteemed here and we also need to eveley to wit and that you pay the value salute were by the wet callistan so that his delitto maiden the whereby
"
text_files/Lesson8-Tutorial2_ConvertingPDEtoalgebraicequationusingFiniteVolumemethod/3.txt,"macy to minette you come to this one here the side here and her double does is to be seated from this and the immediate neighbours they so immediately but because all and we know that the devil will ask the at this all is zero so we are bringing in an formation the boundin here so we can say that this is a quintilian mines below the wire by heeven mines ex m three let is the third point is because that's a service and similarly the is the villanies the wired by by even mine by any oats in order to know disquiets over the sail when it might have read this by this and is vitis and then this by this enemy this and then this by this endemic and then adeane and put that in full to the so let it we have we can subside the values here so that giles mines lie we have mine as one times the loundered by why am one is i okay by an undesired and vice you one abyss the is what we get in from this less square of tibet and abilities to value and exit to my less axion so this is excites and exvani's exit to the visit the tints of a here and this is a bit so the disturbin the two is abits am i is habit and here we have less half in two the bloomless evelyn the wired by the worcester the is it chwere from the top and this is the basis of the bottom so this is a two which by three so this must be its betty this is tecbir the top of this and the tops the same as this to the casabianca this distance her is ecbatana so the is and eeses squaretoes kitaris is watered from this and here we have mines square of sebituane eveleen the wild by xi one is a boy too and exempts by fort so that the fences about bless half bent the bauvan bikes wiyo is it by three and why entries square of the way for it is what we have yet said he is this the way scarified by it times one light three miles
"
text_files/Lesson8-Tutorial2_ConvertingPDEtoalgebraicequationusingFiniteVolumemethod/4.txt,"and this whole thing here is equal to constant times si arioch is revery for escritoires echion here and in this equation as given to a writhing else is all the dalesmen with the corpse for listest adoon the things and getting a question for helen so from the began the devon times in the first term we have the isn't denominates of this god as mines we can divide by a theseus is acting in all of this ah is what we have and here we have a veto and that cossonnerie and so that the disconcert miles square of strayed here again we have the mistake here so he is to square pealing in the dynamite emerites said this is mine to square at the very bar to this from her and here we have four going here for that becomes my nest to cleland here we have can said the sister a betan decides so this is mine to her by the said the ill be one third of one bicycle treaty three or two do antelope by square the mine say esquire and to these mines kerothi is all for boone and entablature have so we have one by to hear so that curses square of feet and here we have to do try for the is less dutee here and that a lady ideal and is a thing is said the isakiliya take the aid to the side and we can veritatis so the isadore the point five four point five six five five pound letting minus its point five squares three the belongs to square to three developed to square it at three by four times a ultimate this is a question that we have for sale one so let's also philistine for
"
